tract,trans_totals,estimate,moe,geometry
69.01,total - white,626,205,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - white,369,136,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled white,102,73,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - white,118,68,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - white,36,42,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,taxi or other means - white,1,7,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,wfh - white,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,total - black,324,178,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - black,175,137,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled black,88,66,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - black,27,45,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - black,34,39,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,taxi or other means - black,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,wfh - black,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,total - american indian/alaska native,14,22,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - american indian/alaska native,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled american indian/alaska native,14,22,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - american indian/alaska native,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - american indian/alaska native,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,taxi or other means - american indian/alaska native,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,wfh - american indian/alaska native,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,total - asian,343,106,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - asian,118,63,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled asian,148,78,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - asian,61,41,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - asian,16,26,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,taxi or other means - asian,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,wfh - asian,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,total - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,taxi or other means - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,wfh - native hawaiian/other pacific,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,total - some other race,216,107,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - some other race,145,90,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,car/van/truck - carpooled some other race,10,16,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,public transportation - some other race,37,44,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
69.01,walked - some other race,0,12,"list(list(c(-78.898233, -78.896256, -78.893526, -78.892701, -78.891591, -78.888792, -78.886155, -78.885442, -78.886, -78.887126, -78.888232, -78.88936, -78.890471, -78.892722, -78.894207, -78.895685, -78.899707, -78.898233, 42.913457, 42.912833, 42.912659, 42.91266, 42.913229, 42.914649, 42.911336, 42.90933, 42.909045, 42.908477, 42.907908, 42.907331, 42.906768, 42.90563, 42.9072, 42.908778, 42.913043, 42.913457)))"
