tract,trans_totals,estimate,moe,geometry
37,wfh - some other race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,total - mixed race,17,23,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - mixed race,17,23,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - carpooled mixed race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,public transportation - mixed race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,walked - mixed race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,taxi or other means - mixed race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,wfh - mixed race,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,total - white - not hispanic,72,51,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - white - not hispanic,43,37,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - carpooled white - not hispanic,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,public transportation - white - not hispanic,13,22,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,walked - white - not hispanic,16,20,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,taxi or other means - white - not hispanic,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,wfh - white - not hispanic,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,total - hispanic/latino,179,124,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - hispanic/latino,147,119,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,car/van/truck - carpooled hispanic/latino,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,public transportation - hispanic/latino,11,19,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,walked - hispanic/latino,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,taxi or other means - hispanic/latino,21,29,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
37,wfh - hispanic/latino,0,12,"list(list(c(-78.814758, -78.814718, -78.814717, -78.813705, -78.81369, -78.813479, -78.812595, -78.812585, -78.810491, -78.808718, -78.807764, -78.806828, -78.805883, -78.805904, -78.80397, -78.804033, -78.803601, -78.803681, -78.803789, -78.805788, -78.809288, -78.809774, -78.811511, -78.813709, -78.814751, -78.814758, 42.912214, 42.91223, 42.914673, 42.917019, 42.918638, 42.918639, 42.918646, 42.922671, 42.922688, 42.9227, 42.92271, 42.922721, 42.922729, 42.91908, 42.919066, 42.916518, 42.916694, 
42.913641, 42.909789, 42.909786, 42.909785, 42.909784, 42.909777, 42.909764, 42.909754, 42.912214)))"
52.02,total - white,436,119,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - white,252,84,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - carpooled white,4,7,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,public transportation - white,35,31,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,walked - white,94,49,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,taxi or other means - white,15,15,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,wfh - white,36,33,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,total - black,582,139,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - black,362,107,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
52.02,car/van/truck - carpooled black,49,27,"list(list(c(-78.857315, -78.853974, -78.853271, -78.851858, -78.851505, -78.850926, -78.842753, -78.842749, -78.842694, -78.843486, -78.843766, -78.844016, -78.84811, -78.84962, -78.853987, -78.857315, 42.922181, 42.925353, 42.926003, 42.927323, 42.927655, 42.927644, 42.927526, 42.923972, 42.923605, 42.921935, 42.921941, 42.921945, 42.922016, 42.92205, 42.922136, 42.922181)))"
